Id,latitud,longitd,ar_n_mt,nndist_mean,area_mean,perimeter_mean,compact_mean,angle_mean,shape_mean,wealth_index,median_age,NDWI,EVI,temperature_c,soil_moisture_index,distance_to_water_m,sanitation_index,classification,tpr
5004,7.38057833,3.93613384,148.7864,8.946061309,148.7864209,54.03685041,0.640314159,295.4457375,0.515842556,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.698989899
5005,7.37326383,3.93782859,60.4979,6.410743433,60.49794557,33.67285322,0.670487455,15.01413519,0.470039598,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.868686869
5006,7.37477996,3.93151401,142.7335,15.00816847,142.7334768,48.50366471,0.762406521,97.09228611,0.594756886,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.618181818
5007,7.37811171,3.93735193,155.5395,12.48512315,155.5395306,50.33002184,0.771607447,197.1298747,0.608805467,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.534343434
5008,7.37373887,3.93412726,49.4204,8.960535847,49.42036154,30.56883431,0.664596464,270.1188057,0.462885102,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.752525253
5009,7.38761093,3.92331228,155.1327,8.369047533,155.132718,50.35486836,0.768830025,48.7861824,0.604511507,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.551515152
5010,7.37266626,3.93913343,60.1917,8.301156133,60.19171808,32.75631981,0.70494689,100.4258485,0.514111158,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.803030303
5011,7.37940486,3.93450327,170.3644,13.24462536,170.3644329,52.13623696,0.787606755,20.58823861,0.634088377,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.536363636
5012,7.37750624,3.92424136,97.7584,9.529653018,97.75835014,48.6261581,0.519545768,294.6893395,0.31225687,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.136363636
5013,7.37579744,3.93785328,29.7012,8.094114966,29.70124802,23.26322737,0.689675235,348.784065,0.494674446,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.828282828
5014,7.37888923,3.91812239,9.3599,5.609305702,9.359911542,12.29286955,0.778350237,303.5648376,0.619772327,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.362626263
5015,7.38601966,3.92620771,31.6167,11.84179951,31.6167036,24.53668714,0.65992503,333.780528,0.457986502,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.621212121
5016,7.38150159,3.9214549,44.1052,9.890723107,44.10520841,29.82261752,0.623172421,115.6382825,0.415367026,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.611111111
5017,7.38296742,3.93033034,33.7881,7.789541247,33.78808973,23.60141773,0.762249801,261.989572,0.595028238,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.350505051
5018,7.37435614,3.93089506,213.9438,11.30518589,213.9437945,66.37873748,0.610171028,82.36634055,0.442131414,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.703030303
5019,7.37357298,3.93651382,149.0516,9.750264482,149.0516419,48.91190817,0.782920052,289.3318385,0.626709951,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.519191919
5020,7.38263879,3.92188963,46.4929,9.607177749,46.49293131,29.31283153,0.679956686,201.739163,0.482606009,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.722222222
5021,7.38382587,3.92222929,258.3641,12.84229271,258.3640691,83.33524232,0.467503186,357.0809061,0.530938984,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.390909091
5022,7.37615285,3.93742387,192.6839,11.90812402,192.6838927,57.41645375,0.734484347,288.7243316,0.567503114,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.739393939
5023,7.37921812,3.91721857,19.4172,10.681199,19.41715917,17.71194347,0.77779137,189.7556595,0.619651617,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.213131313
5024,7.38144374,3.93542119,204.1507,14.36339416,204.1507047,61.74428793,0.672925792,314.2055509,0.54202738,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.622222222
5025,7.38223411,3.93264318,283.9584,11.02469668,283.9583682,69.94475021,0.729380736,271.9598093,0.54692357,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.549494949
5026,7.37921342,3.93924972,60.4759,7.251751834,60.47594818,36.28291684,0.577282196,11.47319881,0.366968408,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.213131313
5027,7.37752705,3.93515212,173.85,8.975220901,173.8500362,53.00955289,0.77745698,145.7713028,0.617873176,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.515151515
5028,7.3853176,3.92361128,64.3952,8.203294731,64.39524402,32.06346534,0.787123251,233.8230145,0.634027355,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.515151515
5029,7.38976688,3.92941065,77.145,10.16084529,77.14498946,36.94138578,0.710380811,58.12714106,0.52151305,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,1
5030,7.38560892,3.92602357,137.0854,9.688011479,137.0854127,50.82882941,0.666777432,22.27354979,0.570512454,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.747474747
5031,7.37548313,3.93636645,288.6759,8.994336491,288.6759314,104.6679267,0.331125934,320.5839219,0.267243335,0.735714286,41,-0.164285714,0.193877551,34.68965517,0.169387755,2000,0.790816327,6,0.045454545
5032,7.38575009,3.9233261,150.8649,9.602843715,150.8649083,49.40166341,0.776810259,116.3508736,0.617303726,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.574747475
5033,7.38121498,3.93290866,45.2727,5.576586019,45.27272841,27.20727066,0.768557878,223.7524225,0.604120552,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.555555556
5034,7.38161309,3.92035507,125.8251,9.479123204,125.8250934,46.48582397,0.731705061,43.75241553,0.549319515,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.553535354
5035,7.38771184,3.92346887,185.9986,14.17105828,185.9985869,56.72144962,0.726482013,146.1250855,0.544007827,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.682828283
5036,7.3790534,3.93439436,151.5562,11.18715572,151.5562394,49.19644519,0.786894009,118.4446654,0.632930047,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.590909091
5037,7.38576299,3.9307555,241.4128,22.25132341,241.4130195,69.25271282,0.632553074,110.8131308,0.566265176,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.455555556
5038,7.37928028,3.9345828,195.2047,15.74880805,195.2046844,55.95556986,0.783453912,280.0915697,0.627495753,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.506060606
5039,7.38184523,3.93531526,25.7705,4.480799534,25.77045421,20.53303863,0.76811366,87.75737129,0.603888882,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.350505051
5040,7.39078484,3.92851829,226.0183,7.696123921,226.0182796,60.57030229,0.774165738,189.5481649,0.613935055,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.505050505
5041,7.37937631,3.9353282,144.2884,7.637151402,144.2884356,53.78462235,0.626794449,337.40512,0.504121027,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.408080808
5042,7.37732906,3.92367346,138.2649,9.033256444,138.2648512,47.90851307,0.757000682,267.7519114,0.587050769,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.533333333
5043,7.38281101,3.92417145,33.8548,12.5152621,33.85483793,25.14003704,0.673129737,208.2409478,0.473314081,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.813131313
5044,7.37842366,3.93590759,107.2966,10.84073176,107.2965757,49.78883869,0.543915873,292.9332437,0.39679996,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.257575758
5045,7.37514543,3.9219849,13.9169,6.224041218,13.91687976,14.95969455,0.781459161,112.9332219,0.624208243,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.403030303
5046,7.38027046,3.93408986,24.3087,7.668361382,24.30869037,21.59559456,0.654999691,33.34469478,0.45191725,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.828282828
5047,7.37481313,3.9324698,261.9423,17.68740974,261.9423316,67.46688475,0.723159737,138.284644,0.538205012,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.476767677
5048,7.37849486,3.92392473,359.9314,22.18987813,359.9314149,87.17564289,0.595167626,195.9462832,0.38622743,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.201010101
5049,7.38762811,3.92437685,200.2131,10.40521847,200.2131302,57.29292718,0.76647924,18.02411099,0.600893563,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.548484848
5050,7.37448293,3.93601803,286.235,12.89906008,286.2350214,73.58062785,0.664363333,198.0241138,0.523325275,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.412121212
5051,7.37398158,3.9331086,175.388,12.36248578,175.3880323,53.61320151,0.76677216,138.5036842,0.601889825,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.5
5052,7.38559368,3.9303879,376.9827,12.08691048,376.9827197,84.04097713,0.670732146,212.7247834,0.471459409,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.225252525
5053,7.3778481,3.92233825,290.2989,14.68309359,290.2989228,92.45873236,0.426736134,72.65603153,0.408806206,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.152525253
5054,7.38305873,3.91998125,81.5872,9.338351013,81.58724317,40.21630587,0.633910247,276.3847757,0.51125421,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.878787879
5055,7.38467677,3.93325504,40.0508,15.0736284,40.05076334,25.76419551,0.758206476,96.38477161,0.588235481,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.994949495
5056,7.38766443,3.92375003,15.1468,8.286253276,15.14677686,15.5606572,0.786093528,185.7335786,0.632423332,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.447474747
5057,7.38013473,3.93258319,28.7264,4.787083304,28.7264102,30.30257445,0.393126362,247.4994504,0.211132377,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.233333333
5058,7.37939376,3.91947396,25.2462,7.546750714,25.24621311,23.9499977,0.553089171,201.3455596,0.344361447,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.108080808
5059,7.37244187,3.93662345,145.8668,13.67315654,145.8667943,48.34565525,0.784244355,293.2149575,0.628829209,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.575757576
5060,7.38476099,3.92396034,34.6326,11.1375639,34.63264221,23.51167967,0.787278113,325.3669108,0.633859806,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.358585859
5061,7.38282862,3.92104054,46.2386,6.963061611,46.2385948,27.5661546,0.764648985,242.7176376,0.598857025,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.52020202
5062,7.37987716,3.93761167,101.3018,9.660097032,101.301832,40.5713103,0.77337316,234.0549761,0.6115666,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.595959596
5063,7.38269771,3.93427914,204.7088,9.652268113,204.7087785,64.92049986,0.61035516,296.4645567,0.448880545,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.541414141
5064,7.37376637,3.93903874,20.5928,13.81019325,20.59279184,18.29983353,0.772735413,324.1147714,0.611216562,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.491919192
5065,7.37611686,3.92970874,27.1299,16.04341028,27.12990081,21.00566524,0.772654236,144.1147551,0.61172098,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.33030303
5066,7.37929962,3.93693383,411.5058,13.70531295,411.5057533,85.28883636,0.71088835,171.5554589,0.521610904,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.374747475
5067,7.37609683,3.92115773,46.6539,11.1825866,46.65393785,29.01218286,0.696526042,81.78939129,0.502798125,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.853535354
5068,7.38687448,3.92420935,140.3596,7.00040553,140.3596089,47.92782605,0.76785029,292.441488,0.603247909,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.576767677
5069,7.38755235,3.92991659,226.6695,15.1911786,226.6694635,68.87055233,0.600531439,112.4414544,0.429950714,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.12020202
5070,7.37460259,3.93320369,159.3945,8.181295123,159.3944724,50.79801595,0.776228564,310.379192,0.616869729,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.595959596
5071,7.38333707,3.92021217,233.1618,12.5400959,233.1617596,65.88842159,0.674914845,355.7637066,0.529680885,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.63030303
5072,7.38004447,3.92314812,78.5777,11.74981622,78.57772192,35.93335996,0.76473971,236.022206,0.598449639,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.828282828
5073,7.37934409,3.93512087,124.6858,9.6860469,124.6857659,47.45759972,0.695689107,345.0537093,0.501708343,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.529292929
5074,7.38127712,3.92274218,125.4294,13.09357754,125.4293717,44.80744125,0.785070797,165.0537078,0.630048635,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.572727273
5075,7.37588045,3.92224189,159.5459,10.02358941,159.545921,58.55691726,0.584708166,96.07998173,0.471031028,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.152525253
5076,7.37725142,3.9334674,136.7668,7.524536833,136.7667892,46.75717371,0.786129351,106.3533589,0.631778854,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.521212121
5077,7.37234352,3.93501701,251.5563,18.46776771,251.556298,67.18238897,0.700380705,37.52293043,0.508091564,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.415151515
5078,7.3853365,3.92044298,162.647,14.18521193,162.6470243,56.68060622,0.636190256,234.3816357,0.584538868,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.581818182
5079,7.38446519,3.92671777,146.2071,9.152854135,146.2070787,48.56010486,0.779146335,197.5484862,0.620853421,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.512121212
5080,7.3790334,3.93879791,11.542,10.97850606,11.54203991,13.62687516,0.781087848,268.8880378,0.624487789,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.196969697
5081,7.37945263,3.91827661,76.0338,5.90847994,76.03382705,37.25468074,0.688422447,175.9510132,0.493598414,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.545454545
5082,7.38370259,3.92021638,27.1184,6.981004729,27.1184376,23.11425185,0.637844546,111.4411967,0.432297828,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.868686869
5083,7.38410065,3.93244941,214.8953,9.765561308,214.8953267,59.59235438,0.760423881,222.7862905,0.592021556,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.593939394
5084,7.38719128,3.9226996,25.6755,9.895170699,25.67547106,21.2262904,0.716110565,270.1191587,0.528776989,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.929292929
5085,7.37367792,3.93397115,45.4286,6.140324129,45.42862144,30.05856915,0.631833742,69.37238227,0.425508213,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,1
5086,7.38864983,3.93041593,26.4784,8.755188815,26.47839747,21.42204678,0.725069496,191.6551214,0.54108866,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.797979798
5087,7.37822438,3.91826531,148.1511,17.81957046,148.1510615,48.89828638,0.778623222,90.11988512,0.619865279,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.581818182
5088,7.37932891,3.93713971,33.7205,7.82072825,33.72047028,23.25426508,0.783606896,358.3126665,0.627634855,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.116161616
5089,7.37464998,3.93543308,134.3128,13.44444049,134.3127555,46.26280913,0.788611531,50.11215487,0.635785228,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.502020202
5090,7.38716603,3.92904551,24.3244,8.059782845,24.32436235,19.82750985,0.777526106,127.9974864,0.618911342,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.366666667
5091,7.37375645,3.93858526,12.4808,9.432090705,12.48084904,14.1490054,0.783433556,187.4282871,0.627659421,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.168686869
5092,7.37904086,3.93897726,88.1818,9.542334181,88.18175106,41.20682232,0.652604903,215.3999237,0.448670455,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.595959596
5093,7.37601092,3.93203151,41.6097,6.722546031,41.60974614,25.84421174,0.782849627,194.7375754,0.627152444,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.565656566
5094,7.38444602,3.92952455,170.5591,9.783024601,170.5590982,52.62239293,0.774004648,175.1695073,0.613149701,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.51010101
5095,7.38710172,3.92940967,22.452,7.466703116,22.45201597,20.69750438,0.658611395,355.1695085,0.455716647,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.964646465
5096,7.37224273,3.93695133,193.131,12.10384801,193.1309984,76.11509533,0.418909547,193.6559517,0.534909964,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.196969697
5097,7.37885842,3.93753155,46.6083,10.54129347,46.60828412,27.3295541,0.784165781,125.3574619,0.628609888,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.229292929
5098,7.37744717,3.92094572,57.9419,8.546078737,57.94194766,30.64175765,0.775488937,312.9559584,0.615095858,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.767676768
5099,7.38665289,3.93025621,11.8566,12.85372411,11.85659785,13.74905664,0.788177715,178.5408133,0.635435493,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.225252525
5100,7.37453473,3.93572621,47.8431,6.339597516,47.84314035,30.47026943,0.647555436,19.66551689,0.442911431,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.984848485
5101,7.37605672,3.9380202,259.3758,11.64830007,259.3758149,70.99296741,0.64670867,131.4749361,0.441824517,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.61010101
5102,7.37363963,3.93412971,36.2145,6.90793857,36.21445879,24.02311737,0.788557083,211.1672164,0.635755233,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.265656566
5103,7.37936381,3.91985488,153.7855,8.901587628,153.7854966,49.51200576,0.78832301,266.455795,0.63607214,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.514141414
5104,7.37893488,3.93741294,36.6034,8.775570756,36.60339295,24.18495689,0.786394691,157.6410994,0.632245342,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.338383838
5105,7.37308603,3.93387681,174.2132,10.28578369,174.2131561,52.81682651,0.784776891,126.4145403,0.629666542,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.544444444
5106,7.37712658,3.93406785,15.7619,5.222431212,15.76193685,16.26886877,0.748349952,35.58550403,0.505690936,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.742424242
5107,7.3760947,3.92047028,182.9326,15.12980272,182.9325747,58.85210195,0.663707849,211.2050622,0.535727565,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.739393939
5108,7.37917492,3.92909933,173.0573,8.600102561,173.0573458,54.87572117,0.722169963,74.73801342,0.536852844,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.747474747
5109,7.375327,3.93745915,248.9153,13.14187908,248.9152916,65.55030588,0.727967509,254.7380269,0.545136475,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.42020202
5110,7.37473559,3.93104897,151.0863,11.09314516,151.0863401,49.27261767,0.782030686,127.2035258,0.62512451,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.590909091
5111,7.37517198,3.93118182,24.3685,8.900445799,24.36851951,20.70806413,0.7141016,47.38281133,0.527147722,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.717171717
5112,7.37985862,3.91983106,51.2931,6.741832291,51.29309895,30.87052044,0.676364648,247.2036371,0.478494097,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.797979798
5113,7.38162153,3.92173916,182.7695,12.33069784,182.769546,54.18198872,0.782354913,322.0224779,0.626086188,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.51010101
5114,7.37875835,3.93279421,61.6322,5.266072607,61.63224778,32.62820771,0.727497381,9.757718769,0.544384447,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.696969697
5115,7.37711282,3.91968695,156.8141,9.781244612,156.8140771,50.24073368,0.780697816,74.3590887,0.623544448,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.551515152
5116,7.38387851,3.92659833,163.0495,9.819585313,163.0495208,51.45368744,0.773920557,29.46645233,0.612565476,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.535353535
5117,7.3734122,3.93340925,64.546,5.032752193,64.54601727,34.88544833,0.666485486,136.0191643,0.465845569,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.777777778
5118,7.37580016,3.92208512,173.1419,15.60162115,173.1419146,52.95739027,0.775816353,185.0715553,0.615798484,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.502020202
5119,7.38040227,3.93602953,81.1701,8.342057564,81.17010226,53.17954968,0.360675503,5.071553901,0.27837517,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.475757576
5120,7.37631306,3.92248089,189.1992,8.875008649,189.1992242,55.5681768,0.769975523,207.5086664,0.606329998,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.585858586
5121,7.3766583,3.93567192,270.6449,13.35701307,270.6448845,68.30004385,0.729067471,155.0346515,0.54666285,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.614141414
5122,7.37446985,3.93319575,201.988,10.22468492,201.9880407,56.79343946,0.786935576,196.0974249,0.633493807,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.558585859
5123,7.38037801,3.93595795,184.7328,8.342057564,184.7327927,54.4506601,0.782974398,333.2365783,0.62639017,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.598989899
5124,7.37339808,3.93345512,48.9721,5.295953102,48.97211457,31.27408192,0.629201258,99.86597956,0.422923963,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.545454545
5125,7.37693841,3.93301408,112.7111,16.87106793,112.7110734,42.39992163,0.787855084,220.180777,0.634608475,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.527272727
5126,7.3746388,3.93702002,327.6989,16.20875695,327.6989147,77.29574826,0.68924505,176.4876922,0.494097249,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.646464646
5127,7.37378356,3.93916277,249.6817,10.7062624,249.6817184,66.42771272,0.711046513,46.19602845,0.521801356,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.492929293
5128,7.37979973,3.92253406,163.9092,12.30620666,163.9091516,51.8879701,0.765032181,333.4483205,0.598728756,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.571717172
5129,7.37790104,3.91954421,167.118,15.6120519,167.1179875,52.27545953,0.768488446,21.56471531,0.605122938,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.593939394
5130,7.38163343,3.91931472,158.2564,13.89331423,158.2563761,51.6547946,0.74533206,201.564717,0.569505634,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.618181818
5131,7.38351291,3.93209401,25.854,7.465429545,25.85402752,20.30382956,0.788101497,111.468092,0.635479023,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.386868687
5132,7.38425734,3.9305581,65.4393,7.035756084,65.43926224,36.15194467,0.62919452,101.2384866,0.4219099,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.98989899
5133,7.38352669,3.9338076,87.7383,8.67943001,87.73828966,38.07986894,0.760340525,307.2586978,0.591636218,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.597979798
5134,7.37613435,3.93715005,79.4579,9.066638768,79.45790215,39.6330694,0.635669747,49.08115297,0.429791409,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.550505051
5135,7.37644065,3.92853608,166.9381,13.2534749,166.9381005,51.60372685,0.787776817,311.4492365,0.634342193,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.558585859
